segment_id,lat,lon,hour_of_day,lighting_score,crime_reports_30d,foot_traffic,sidewalk_present,past_accidents_1y,avg_speed_limit,cctv_present,safety_score,risk_level
SEG101162,23.04527200245789,72.53816746494444,2,2.5000888418923206,1,9.662189468838475,0,1,30,1,44.6,High
SEG101163,23.00924004667178,72.55698198273345,8,9.31449757378502,1,6.169377996806558,1,1,60,0,78.9,Low
SEG101164,23.008077505415176,72.57217505070959,7,8.27641024383569,1,4.678394313142671,1,4,50,0,48.8,Medium
SEG101165,23.04734405354913,72.57767690183944,12,5.884011275696732,4,1.4228080243870678,1,1,40,1,47.3,Medium
SEG101166,23.045271853547256,72.55381419006912,7,0.08938224713713194,5,5.30350699890907,1,1,30,1,46.0,Medium
SEG101167,23.02964179714453,72.5785083178278,0,8.836694064166666,3,3.98298675929454,1,0,60,0,50.6,Medium
SEG101168,23.045055993361167,72.5380697508392,12,7.277616465325542,5,6.456068905754083,0,0,30,0,65.6,Medium
SEG101169,23.005101584258348,72.55156782064175,20,7.879073965410064,2,0.894908763731117,1,1,40,1,62.6,Medium
SEG101170,23.021696483486632,72.57656815642413,14,0.7182520457199104,2,8.349177603407856,1,1,60,0,49.6,Medium
SEG101171,23.04057886558585,72.57066938136693,8,7.085601702185422,1,9.671144916190084,0,1,40,0,78.7,Low
SEG101172,23.014159857762817,72.584418663966,11,8.045894736241436,3,2.0936272041257977,0,0,60,1,61.0,Medium
SEG101173,23.041378090293843,72.53304570647336,3,9.566353561570548,2,6.327836469032324,1,1,40,1,69.9,Medium
SEG101174,23.027729823241494,72.5413354616585,5,5.8047047278243555,1,8.019384321624392,1,1,40,0,58.7,Medium
SEG101175,23.041264629337153,72.53315214784767,10,5.080418519992715,1,5.544092857895081,1,2,60,1,53.2,Medium
SEG101176,23.02555738008215,72.5424874245762,14,4.253967899819118,2,9.354369015368734,1,1,50,1,62.3,Medium
SEG101177,23.0202347387122,72.53027838269114,11,7.012876809646437,3,5.1186658080373615,0,1,60,0,57.9,Medium
SEG101178,23.012055406906324,72.56277366960913,23,9.208213047146138,4,2.705473918003772,1,0,60,0,56.1,Medium
SEG101179,23.011460863778925,72.56434043571194,15,5.997550487160357,1,4.716001930809426,1,0,20,1,81.5,Low
SEG101180,23.041331994581427,72.57276296579138,0,2.2728364150833977,0,4.878662551312126,0,1,30,1,40.2,High
SEG101181,23.006540069141867,72.55501930906807,12,0.17573950309176745,3,2.5371146591063387,0,1,50,1,28.2,High
SEG101182,23.0047290292561,72.53020849989454,13,6.191131182675276,2,7.869527912731887,1,4,60,0,44.8,High
SEG101183,23.009696025076217,72.5738029250365,1,8.645978880190526,2,6.177466155148025,1,0,50,0,61.7,Medium
SEG101184,23.009644058129965,72.53352892070362,9,0.6597527757340937,3,3.7036845770523383,0,0,30,0,36.2,High
SEG101185,23.045270919254378,72.58630107800315,20,3.975712089613459,3,4.216562280151427,1,1,40,1,57.8,Medium
SEG101186,23.021917864291083,72.53147250920102,8,9.400469260809029,2,3.717011185883937,0,2,50,0,57.6,Medium
SEG101187,23.054471365154825,72.56448088301168,10,5.0167699585680525,4,4.478985376884355,1,3,40,0,46.3,Medium
SEG101188,23.007546619178484,72.58816966235506,5,2.2065822978859306,0,5.2809456046100856,1,0,40,1,57.3,Medium
SEG101189,23.03594469041315,72.56721182242627,1,3.536564117688484,0,3.3092697216356006,1,1,80,1,46.4,Medium
SEG101190,23.02468012289607,72.56954708852535,7,4.081395661948063,2,8.181567744020935,1,2,40,0,61.9,Medium
SEG101191,23.02161049971834,72.57430470514193,18,1.1728951441679214,2,9.28367128173414,1,0,30,0,70.1,Low
SEG101192,23.048129630947976,72.53795657510248,23,6.6079224384841115,0,5.228002994620783,0,0,40,1,60.2,Medium
SEG101193,23.05365776052056,72.57387026155268,15,5.921643290924764,3,7.113627939039896,0,1,30,1,65.4,Medium
SEG101194,23.04800724273258,72.58722306733083,19,6.477228778655774,2,9.305391806766831,0,0,50,1,76.6,Low
SEG101195,23.01057653734693,72.5933243541343,15,6.10791568680188,2,1.9193951809232845,1,1,60,1,58.6,Medium
SEG101196,23.012143885666493,72.55879837995829,15,0.1667206828833967,3,1.8972253852469656,0,1,50,0,26.0,High
SEG101197,23.036084063350227,72.55239281535904,10,1.7446284956631963,3,0.7261102994632507,0,1,60,1,39.4,High
SEG101198,23.0158995969901,72.57896512501377,1,1.6557200194586053,3,4.421029924697406,1,1,50,1,30.2,High
SEG101199,23.040409882192932,72.5652868287262,9,0.9795148629798944,6,3.3114746358809577,1,2,40,0,15.5,High
SEG101200,23.03115313579453,72.54672480253957,20,7.3547577319827635,3,5.605340524585767,0,2,40,0,47.8,Medium
SEG101201,23.03029998226697,72.54119026252303,12,1.2013721447849168,2,4.510686939731892,1,0,40,0,51.1,Medium
SEG101202,23.04557008086613,72.54106496953852,18,6.681940734503442,3,1.901939078088296,0,2,30,1,50.2,Medium
SEG101203,23.039079302445845,72.5598465073794,1,1.7839030965367542,4,3.911803148674103,0,0,20,1,32.7,High
SEG101204,23.00146177707485,72.54105808636501,4,1.1831017824792633,3,0.2889683542699595,0,0,50,1,28.7,High
SEG101205,23.002720252543032,72.53128173136075,7,1.6253004861607934,2,5.373847562287169,0,1,20,1,53.2,Medium
SEG101206,23.03308571488508,72.53338577037303,8,5.0840345653802,1,2.7106014808587098,0,3,30,1,48.7,Medium
SEG101207,23.026740564159226,72.59044249535694,23,6.454825098577556,3,1.1235883461712504,0,1,40,1,31.2,High
SEG101208,23.014310156043866,72.53474248717541,11,8.119248600576368,0,0.6585686395020329,1,0,80,1,79.9,Low
SEG101209,23.023026084802314,72.53475674488776,15,1.285622054646306,3,7.144489073433467,1,1,30,1,55.3,Medium
SEG101210,23.041685067530306,72.55932724895968,15,6.161867473858301,3,2.473405173987339,0,0,50,0,58.6,Medium
SEG101211,23.045463631656187,72.54593151835178,10,7.738395994112473,1,6.58796976173205,0,3,40,1,60.6,Medium
SEG101212,23.030867268733953,72.59257510039122,23,3.124051715078844,2,8.155085148840787,0,2,30,1,48.5,Medium
SEG101213,23.02119532144714,72.58921407956736,5,0.7971557936743767,6,4.999857492141658,0,1,20,1,17.1,High
SEG101214,23.014888321882232,72.55630831116363,0,1.5594596306651387,5,1.3305265477622774,1,2,20,1,28.2,High
SEG101215,23.02870551589231,72.55916754876206,17,0.9155864756045673,0,6.145478675485631,0,1,40,1,63.4,Medium
SEG101216,23.01731122902104,72.5543823874499,15,8.872119310226779,4,0.7160751415110234,1,3,40,0,45.9,Medium
SEG101217,23.031025232537598,72.5324612975818,6,3.7670166836023453,4,8.171435317647585,0,1,40,0,44.2,High
SEG101218,23.03721588103803,72.54903504455156,20,5.233486051357859,5,7.615402139262141,0,2,20,0,54.5,Medium
SEG101219,23.003634356600568,72.53797377552478,3,7.686881518043146,0,4.020833882580705,0,1,30,1,73.6,Low
SEG101220,23.00005871057625,72.53665407145098,6,3.714984221207238,3,2.6909525699829784,0,0,20,0,47.7,Medium
SEG101221,23.01167524263624,72.56645600224087,3,6.491026546276127,2,7.095544537614668,1,3,60,0,42.4,High
SEG101222,23.04919813237453,72.53641971575138,4,0.7667985321843773,1,5.672098089357668,1,1,30,1,52.4,Medium
SEG101223,23.03554599197757,72.53669053604669,17,4.809056475686004,3,1.4509216242931466,1,1,40,1,41.8,High
SEG101224,23.009457819356538,72.56123339146326,16,0.9651896617030764,1,7.5918707333637645,0,1,50,0,55.3,Medium
SEG101225,23.0489645179003,72.55874835373297,15,2.482841406802281,5,3.3397517189431305,1,0,30,0,47.4,Medium
SEG101226,23.025847576715805,72.5389462610336,20,2.9334082759546867,0,8.938474925790578,0,1,30,1,69.1,Medium
SEG101227,23.026185046617325,72.53028918661258,1,7.1758380388694665,1,8.29468365041426,0,1,40,1,53.8,Medium
SEG101228,23.051454806911345,72.5425433387149,14,6.741041862892539,2,2.758131801000369,1,0,60,0,63.0,Medium
SEG101229,23.003271768070082,72.54533299652184,2,7.470800889310658,0,2.55253738869175,1,2,60,1,48.4,Medium
SEG101230,23.01183480510458,72.58201614883457,22,0.6175504723733516,4,3.9788950741509987,1,0,30,1,27.7,High
SEG101231,23.03221742288351,72.58950349278427,15,9.93914212173047,3,8.0448316743763,1,3,30,1,74.4,Low
SEG101232,23.01075175802701,72.55638638583672,18,0.5442002870976892,3,1.3065406315845896,0,3,30,0,25.1,High
SEG101233,23.03737398550649,72.55632673722256,13,8.25747791439154,2,3.160510411939831,1,0,30,0,71.6,Low
SEG101234,23.01177507591352,72.5763112834444,9,7.4026893348053555,3,6.59107943916524,0,1,80,1,62.6,Medium
SEG101235,23.005453633382935,72.5707499310208,16,5.917617904918199,0,0.3349055631157771,1,3,20,1,62.3,Medium
SEG101236,23.011384183780248,72.54196911213508,20,4.388571651449872,4,0.5590015459348951,0,1,30,1,33.0,High
SEG101237,23.023250371884963,72.53699979294923,4,7.571323532701827,4,7.621710976427073,0,2,20,0,41.7,High
SEG101238,23.00968760645452,72.55844477289259,20,7.3985780326884605,0,5.223428814620047,0,1,60,1,76.6,Low
SEG101239,23.007408061370786,72.56671384360558,17,1.3717833548980451,4,5.576023259469379,1,1,40,0,38.1,High
SEG101240,23.04731550374204,72.53901599420533,2,7.9263247296087025,1,2.488639693971575,1,0,30,1,71.8,Low
SEG101241,23.01762184619785,72.54906277707155,22,0.7855699743496525,1,5.317835491806736,0,1,30,1,39.0,High
SEG101242,23.019841727758504,72.54988629476799,4,5.005461421285347,0,5.450056839714045,1,0,20,1,75.6,Low
SEG101243,23.003039872522567,72.54698438306657,14,6.450818265671943,4,4.137714024869583,1,1,20,0,59.1,Medium
SEG101244,23.01965532929261,72.55994948230897,3,8.216888573752277,4,9.644232583531961,0,0,60,1,57.6,Medium
SEG101245,23.014564394752686,72.57244913298078,4,4.6311021809305375,3,0.49264015116802895,1,1,50,0,33.4,High
SEG101246,23.0335766787038,72.56311034243504,15,2.368580775651452,3,4.149280442567452,1,1,40,1,39.4,High
SEG101247,23.01129646637198,72.54309467654608,16,4.906596154566065,3,8.574866533934934,0,1,40,1,56.2,Medium
SEG101248,23.048860099918457,72.53669103805808,16,2.502081104371201,6,2.062697753246626,1,1,40,0,25.2,High
SEG101249,23.051131664150574,72.58342158008841,8,5.287253814561483,2,9.349974781080927,0,0,50,1,78.3,Low
SEG101250,23.005490708144723,72.56115480437666,19,4.625081831065179,3,4.254908196688398,1,1,20,1,54.0,Medium
SEG101251,23.00590716259587,72.5340390469687,1,7.805044837503944,2,1.5659897464382277,1,3,50,0,35.2,High
SEG101252,23.006342954096105,72.54677789747723,20,2.4009011344252897,2,0.9309958761767967,0,1,40,0,38.3,High
SEG101253,23.034076309097067,72.58226219559496,7,1.999851841903395,2,3.2706958222753926,0,2,30,1,43.4,High
SEG101254,23.00670829303153,72.57886221111028,14,4.741853395669599,1,9.197239368084611,0,2,30,0,62.5,Medium
SEG101255,23.046881027486165,72.58692808113832,21,0.5050436519085066,2,9.390956122822159,0,2,60,1,30.1,High
SEG101256,23.041484933321584,72.56913570869011,6,2.2934062843550587,5,5.632644810315444,0,0,60,0,33.5,High
SEG101257,23.04508948720309,72.55748888573328,9,3.5370491418769188,1,1.1819031588830187,1,0,20,0,65.6,Medium
SEG101258,23.02893332897873,72.55773127484105,19,4.876297125609103,0,4.565924689064547,1,2,30,0,60.2,Medium
SEG101259,23.054817246633554,72.54261000289205,20,2.694367112253641,1,4.177596922413165,0,2,50,1,36.0,High
SEG101260,23.00242963066193,72.57230193249866,5,5.606364947084064,3,2.31067967468206,1,1,50,1,44.2,High
SEG101261,23.022069573030237,72.56802946914604,12,8.784146664451715,1,0.7603233365166906,0,0,40,1,78.0,Low
SEG101262,23.01781651679157,72.54006618674288,7,5.437274613576021,2,3.815738075800147,0,0,60,1,53.5,Medium
SEG101263,23.052175502429193,72.58756808980294,12,2.868395217364318,3,3.7185511302055865,0,2,60,0,37.1,High
SEG101264,23.03172735271737,72.55395043321519,9,0.6198097200231489,0,7.039796989159423,0,1,30,1,63.5,Medium
SEG101265,23.04434050309946,72.53323301975887,0,1.3666630474832364,1,3.94226453698334,1,0,30,0,40.5,High
SEG101266,23.009368765651217,72.55131225985069,22,5.612173685471906,2,0.1313375644237258,1,3,20,1,33.1,High
SEG101267,23.053824877914526,72.58654068645625,15,6.837088381043798,3,0.20018688329067835,1,0,60,0,47.7,Medium
SEG101268,23.027425175078196,72.58960217808101,11,0.4966794355407056,2,6.875154685630349,0,1,40,0,45.0,Medium
SEG101269,23.027151964194886,72.56187589712188,2,1.8554982971348166,6,6.607857685223145,1,0,60,1,29.2,High
SEG101270,23.053398660070016,72.59216209610477,1,3.1908127067657057,1,1.603523844372664,1,2,50,1,42.1,High
SEG101271,23.02094027986694,72.58689071759878,11,3.197731088805024,2,8.662250572224071,1,1,50,1,69.4,Medium
SEG101272,23.021863876350526,72.58363999661145,15,9.58407014177961,7,6.626227380676245,0,1,30,1,47.6,Medium
SEG101273,23.03216139865427,72.58588115420434,6,2.037705979424226,1,1.5405501902709196,0,3,20,0,27.4,High
SEG101274,23.007042893580127,72.55482190179097,17,0.6252034947910889,8,2.876129145689749,0,2,60,0,2.3,High
SEG101275,23.01765970945265,72.5791704811491,9,3.530148293123191,0,9.736628342386354,0,0,40,0,71.4,Low
SEG101276,23.01062645773448,72.56752703519994,0,1.3444197102967947,0,4.077464197894193,0,2,80,0,23.1,High
SEG101277,23.005680591350888,72.57677946011312,12,1.2658196513578912,4,2.3677213060574154,0,2,30,1,31.7,High
SEG101278,23.047637953348207,72.54155609699275,4,4.074506611171284,3,5.241303599137068,1,1,40,1,50.0,Medium
SEG101279,23.032413214137012,72.57754060426537,0,3.0639113924994863,2,2.0555173285819928,0,1,40,0,23.0,High
SEG101280,23.019727003534037,72.59224350822262,3,0.9172677615535951,2,7.917168979269117,1,2,20,0,29.1,High
SEG101281,23.02247681575517,72.54967311595479,6,6.043034294274493,1,7.943022843731843,0,0,40,0,72.5,Low
SEG101282,23.023733545202806,72.59410048605712,12,5.016997660203501,2,8.008431847482852,1,1,60,1,62.9,Medium
SEG101283,23.034823205017958,72.55459444096235,23,0.7709966895130538,0,6.1726937393077455,0,1,40,1,45.7,Medium
SEG101284,23.050972316531894,72.54298202730637,5,8.627444740141444,1,6.940448929928918,1,1,40,0,66.7,Medium
SEG101285,23.051302879081135,72.53729860493702,1,2.8471305821233273,2,3.2140333087753294,1,4,50,0,13.7,High
SEG101286,23.021532058874186,72.58102252436373,4,9.613807849471794,0,8.788879414758693,0,1,50,1,86.1,Low
SEG101287,23.01810943527788,72.56606365102448,7,9.315386325563257,0,1.441617115860131,0,0,50,1,76.2,Low
SEG101288,23.02480755751019,72.54996353408804,4,4.340966262187528,3,2.544871352963467,0,0,40,0,32.3,High
SEG101289,23.031236382673566,72.56954927403659,7,2.2856694043833494,0,9.926869607245195,1,0,40,0,77.2,Low
SEG101290,23.025399985129734,72.55158657720966,23,8.348527125302226,2,9.603967140054664,0,3,40,1,58.3,Medium
SEG101291,23.036231437539918,72.55914325422636,9,3.6128584162244683,4,5.076206386418784,1,3,80,0,24.3,High
SEG101292,23.03049194628589,72.58607316817395,15,1.6355069467129824,1,4.9910773468666285,1,1,60,1,66.5,Medium
SEG101293,23.017639355068173,72.57343082099584,16,5.516077158189412,2,1.16820378704231,1,0,40,0,50.5,Medium
SEG101294,23.019015194316946,72.5795561195808,3,4.894024427012658,3,6.596500001742564,0,0,30,1,45.4,Medium
SEG101295,23.020822603315786,72.56792708084552,5,8.500178788139564,1,0.3103245754112427,1,0,60,1,50.7,Medium
SEG101296,23.005205187253715,72.59444087317756,9,7.29281379839332,1,3.1434645924479554,0,3,30,0,51.8,Medium
SEG101297,23.00913344478277,72.54569165430891,11,8.761394868367537,4,4.183905508511526,1,1,20,1,71.4,Low
SEG101298,23.039771259117995,72.54704892544672,0,7.347029123873744,3,8.939852556151783,0,1,40,1,56.1,Medium
SEG101299,23.021400319133715,72.53601633101799,15,6.42174960647797,1,9.684526631278706,0,4,50,0,56.4,Medium
SEG101300,23.011799643490807,72.5660112676346,7,5.001771522770127,2,9.739980470021514,0,1,20,1,75.2,Low
SEG101301,23.030946982581618,72.56986835036655,7,9.875532894964476,4,7.988370063071755,1,1,30,1,76.9,Low
SEG101302,23.04155467483604,72.57718750223842,14,9.591648240001723,1,2.899971348681883,0,4,50,0,50.8,Medium
SEG101303,23.014158229928995,72.55180398518671,22,8.488529815357497,2,0.4535073615897667,0,0,50,1,49.5,Medium
SEG101304,23.045473443505806,72.53079669212123,20,7.753192137855278,2,4.256176652437174,0,1,20,1,67.1,Medium
SEG101305,23.051012767279378,72.57109491991073,23,5.775595501185121,4,2.973962677693139,0,2,30,1,29.4,High
SEG101306,23.03285669909906,72.59491520701383,9,2.597533605262068,3,6.551900530222545,1,0,50,1,60.9,Medium
SEG101307,23.036792121244538,72.54914570799635,2,8.754390270879648,1,3.7105835708842294,1,0,20,1,81.0,Low
SEG101308,23.00289167946777,72.54195573941048,5,0.10816134878957717,1,8.907559569038906,0,1,20,0,37.9,High
SEG101309,23.052003594006205,72.54831485225871,8,2.274399667939332,2,3.7403300808513307,1,1,80,1,43.2,High
SEG101310,23.02158666038457,72.5576520058605,7,4.037324450844698,1,3.779961748750961,1,2,40,0,53.7,Medium
SEG101311,23.05081452203,72.54630934038192,4,5.8615715523407195,2,7.5911871513445135,0,1,40,0,58.6,Medium
SEG101312,23.031843763861264,72.5525524016489,3,5.608793203603559,1,5.9002690811480125,1,0,40,1,68.5,Medium
SEG101313,23.000254033936383,72.57148343800766,4,1.758158263852847,3,2.5528843066938878,1,1,50,1,26.8,High
SEG101314,23.00211980996279,72.55242681914477,15,1.0479819981353178,3,6.766895624035284,1,3,40,1,36.4,High
SEG101315,23.037423034311846,72.55574383141094,11,2.223289275852797,4,5.629937130930745,1,2,50,1,46.0,Medium
SEG101316,23.030946740760758,72.53260203208195,0,3.487087888964836,3,1.0405943260520334,0,4,50,0,3.7,High
SEG101317,23.001459284046334,72.58966626260549,13,0.1405368792008621,3,4.672638385551413,0,3,30,1,23.5,High
SEG101318,23.040890297867232,72.55644758739446,20,6.924558205498558,1,9.187040709802151,1,1,40,1,89.1,Low
SEG101319,23.046867993538804,72.55132932854227,10,2.4772743573749145,3,2.117935238915191,0,0,30,1,49.1,Medium
SEG101320,23.02730296153416,72.53562147275595,7,3.514044365483624,1,4.146172275887496,0,3,50,1,37.7,High
SEG101321,23.025616659219647,72.57122190900068,6,3.349016905838995,1,2.7594977730611294,0,1,50,1,44.4,High
SEG101322,23.000301020985905,72.58614862176714,9,5.118298008785218,2,5.3692030343026875,1,1,50,0,47.8,Medium
SEG101323,23.04326573418715,72.53267495800341,6,8.597997220946109,1,9.751129491617053,1,3,40,1,76.1,Low
SEG101324,23.018189383671036,72.5394427103788,22,1.4938995350554118,2,3.0985425509377498,0,1,40,0,28.3,High
SEG101325,23.048331999088038,72.5395153388776,23,3.4072711323127,4,8.328352121596756,1,2,50,1,43.3,High
SEG101326,23.020518332315692,72.5691478655976,8,6.920288077317835,3,8.38295872055577,0,0,30,1,76.8,Low
SEG101327,23.03107928508469,72.58987998267669,22,0.4423141328043678,1,2.5941563356624933,0,2,80,1,12.0,High
SEG101328,23.014868798350964,72.55845494385926,20,8.299786351622236,3,7.7260665441913705,1,3,30,1,65.5,Medium
SEG101329,23.00883235719217,72.5523474191326,1,9.618251404974265,2,9.881219500096805,1,1,40,1,84.2,Low
SEG101330,23.042619934685973,72.57977964456379,11,6.076372025819908,3,9.540210656785383,0,2,50,1,57.2,Medium
SEG101331,23.027312476336544,72.57826698901411,15,9.565083710307213,2,6.057404250060699,1,1,50,1,82.4,Low
SEG101332,23.029506835806373,72.54603914905302,10,4.130618294317477,3,1.5173916973476442,1,1,40,1,53.0,Medium
SEG101333,23.053097877441495,72.54045371355001,10,4.1503173065513685,2,1.1934188356321151,0,1,40,0,46.4,Medium
SEG101334,23.052996895172218,72.55325765210699,11,1.0624890941343745,2,2.6682103235620778,0,1,40,0,38.7,High
SEG101335,23.04706031669363,72.58041422049473,16,0.35446934999769697,0,6.013129691643616,1,1,40,1,65.6,Medium
SEG101336,23.010318511102078,72.57517912034447,7,2.445043181345339,0,3.862255780183247,0,0,40,0,50.4,Medium
SEG101337,23.032684998186586,72.57328049091315,14,4.781286571011477,1,6.990209342686651,1,0,50,1,83.8,Low
SEG101338,23.048298108356054,72.5839128564106,5,5.07682390862889,1,7.877783902475825,1,0,30,1,62.0,Medium
SEG101339,23.02059551650469,72.5480134703022,21,2.175753817414333,1,1.8042163848951998,0,0,50,0,35.6,High
SEG101340,23.005560839126456,72.55207944215552,2,6.128056746614275,1,9.052941099371225,1,1,20,0,68.1,Medium
